x-axis,1,2
second,Volt,Volt
-250.0000E-06,+831.0037604E-03,+793.8128056E-03
-249.7500E-06,+826.4183526E-03,+797.4183274E-03
-249.5000E-06,+812.9509543E-03,+790.9987468E-03
-249.2500E-06,+793.8052857E-03,+777.5060068E-03
-249.0000E-06,+789.5716232E-03,+769.8802977E-03
-248.7500E-06,+782.5736206E-03,+754.6797077E-03
-248.5000E-06,+774.1444530E-03,+742.8202396E-03
-248.2500E-06,+761.8456048E-03,+730.5339658E-03
-248.0000E-06,+750.0361930E-03,+723.3354966E-03
-247.7500E-06,+747.6746677E-03,+721.5893446E-03
-247.5000E-06,+744.3204407E-03,+715.4829660E-03
-247.2500E-06,+744.9105206E-03,+712.2174352E-03
-247.0000E-06,+739.8596191E-03,+692.0914464E-03
-246.7500E-06,+727.4236104E-03,+697.0669016E-03
-246.5000E-06,+721.5312377E-03,+676.7765774E-03
-246.2500E-06,+702.1091736E-03,+671.3259486E-03
-246.0000E-06,+702.2848292E-03,+660.7974846E-03
-245.7500E-06,+679.8611036E-03,+650.1568642E-03
-245.5000E-06,+673.5790695E-03,+647.4805931E-03
-245.2500E-06,+668.7806207E-03,+641.6649693E-03
-245.0000E-06,+662.9757381E-03,+634.8926304E-03
-244.7500E-06,+651.3795121E-03,+631.9785554E-03
-244.5000E-06,+651.3929549E-03,+622.2295108E-03
-244.2500E-06,+640.3246604E-03,+608.8264799E-03
-244.0000E-06,+629.2185462E-03,+597.3164898E-03
-243.7500E-06,+619.3192843E-03,+593.7499454E-03
-243.5000E-06,+599.6060796E-03,+582.8077325E-03
-243.2500E-06,+600.7761734E-03,+572.7059778E-03
-243.0000E-06,+589.5710079E-03,+564.7794963E-03
-242.7500E-06,+586.0661294E-03,+557.8834397E-03
-242.5000E-06,+576.2929973E-03,+552.4816130E-03
-242.2500E-06,+568.6919063E-03,+546.8918940E-03
-242.0000E-06,+567.8995749E-03,+541.7010823E-03
-241.7500E-06,+554.3712343E-03,+530.2183153E-03
-241.5000E-06,+537.6867214E-03,+514.9183362E-03
-241.2500E-06,+527.9262119E-03,+507.4413007E-03
-241.0000E-06,+516.6070567E-03,+498.4375221E-03
-240.7500E-06,+510.4504288E-03,+494.1258082E-03
-240.5000E-06,+504.8233727E-03,+485.2050814E-03
-240.2500E-06,+500.1370803E-03,+478.3594188E-03
-240.0000E-06,+486.2163285E-03,+471.8895407E-03
-239.7500E-06,+471.1779031E-03,+465.7337329E-03
-239.5000E-06,+478.8908611E-03,+452.3923197E-03
-239.2500E-06,+464.9089741E-03,+437.0309642E-03
