x-axis,1,2
second,Volt,Volt
-500.0000E-06,+55.5640702E-03,+475.6595426E-03
-499.5000E-06,+72.2223731E-03,+485.9359399E-03
-499.0000E-06,+88.0515379E-03,+497.8957619E-03
-498.5000E-06,+98.1521831E-03,+513.5991828E-03
-498.0000E-06,+115.5138801E-03,+534.3281153E-03
-497.5000E-06,+125.6645334E-03,+550.2827346E-03
-497.0000E-06,+148.2528356E-03,+563.4231987E-03
-496.5000E-06,+169.9363605E-03,+564.4787722E-03
-496.0000E-06,+174.9108026E-03,+586.6653693E-03
-495.5000E-06,+186.3427896E-03,+601.3385585E-03
-495.0000E-06,+200.7901221E-03,+615.6097530E-03
-494.5000E-06,+219.1073764E-03,+630.7603831E-03
-494.0000E-06,+243.4787337E-03,+640.5341906E-03
-493.5000E-06,+256.2678867E-03,+647.8202946E-03
-493.0000E-06,+267.1221271E-03,+662.5947543E-03
-492.5000E-06,+282.0719528E-03,+688.3471721E-03
-492.0000E-06,+301.5448933E-03,+700.1822151E-03
-491.5000E-06,+324.1320378E-03,+716.5646532E-03
-491.0000E-06,+334.9866641E-03,+728.7247971E-03
-490.5000E-06,+343.1523001E-03,+739.1780077E-03
-490.0000E-06,+351.5442753E-03,+758.3247859E-03
-489.5000E-06,+370.8907000E-03,+771.8658938E-03
-489.0000E-06,+395.5650005E-03,+785.5845870E-03
-488.5000E-06,+409.6343294E-03,+801.4634705E-03
-488.0000E-06,+425.9413212E-03,+808.0465664E-03
-487.5000E-06,+435.5892883E-03,+824.9053841E-03
-487.0000E-06,+448.0516035E-03,+842.5451649E-03
-486.5000E-06,+473.3793865E-03,+857.9963262E-03
-486.0000E-06,+487.2741212E-03,+869.7064935E-03
-485.5000E-06,+499.5344743E-03,+882.1171605E-03
-485.0000E-06,+507.5744630E-03,+889.1018651E-03
-484.5000E-06,+524.1822753E-03,+900.1341730E-03
-484.0000E-06,+540.4395484E-03,+926.4910300E-03
-483.5000E-06,+563.5281248E-03,+939.8066672E-03
-483.0000E-06,+577.7265745E-03,+957.6966816E-03
-482.5000E-06,+589.2329465E-03,+967.2436676E-03
-482.0000E-06,+605.2889328E-03,+975.7612902E-03
-481.5000E-06,+632.5230063E-03,+994.3795580E-03
-481.0000E-06,+647.2726066E-03,+1.0092284027E+00
-480.5000E-06,+658.9060733E-03,+1.0291763721E+00
-480.0000E-06,+669.7620504E-03,+1.0392269127E+00
-479.5000E-06,+681.5951637E-03,+1.0459362349E+00
-479.0000E-06,+696.3155629E-03,+1.0549052813E+00
